Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
469	0.0026	288.923	222.626	0.000379415	8.62972e-05
470	0.0026	295.077	227.104	0.000383477	8.64634e-05
471	0.0026	284.941	219.647	0.00037607	8.61411e-05
472	0.0026	283.579	218.615	0.000376687	8.61141e-05
473	0.0026	295.137	227.119	0.000382858	8.64467e-05
474	0.0026	297.262	228.608	0.000383649	8.65218e-05
475	0.0026	295.682	227.53	0.000383561	8.64808e-05
476	0.0026	295.621	227.45	0.000383017	8.64856e-05
477	0.0026	284.208	219.159	0.000376761	8.61548e-05
478	0.0026	288.412	222.23	0.000378668	8.6253e-05
479	0.0026	293.202	225.619	0.000379849	8.63565e-05
480	0.0026	289.911	223.373	0.00038069	8.6351e-05
481	0.0026	294.29	226.551	0.000383604	8.64803e-05
482	0.0026	289.088	222.809	0.00038025	8.62361e-05
483	0.0026	291.512	224.513	0.000380833	8.63256e-05
484	0.0026	287.812	221.779	0.000378153	8.62435e-05
485	0.0026	292.194	224.949	0.000380909	8.63799e-05
486	0.0026	289.638	223.041	0.000378518	8.62729e-05
487	0.0026	288.015	222.028	0.000380281	8.62373e-05
488	0.0026	295.014	226.74	0.000381352	8.64262e-05
489	0.0026	290.682	223.861	0.0003803	8.6343e-05
490	0.0026	293.964	226.221	0.000381241	8.63751e-05
491	0.0026	298.964	229.789	0.000384056	8.65509e-05
492	0.0026	288.482	222.364	0.00038028	8.62487e-05
493	0.0026	299.15	229.913	0.000383381	8.65341e-05
494	0.0026	291.437	224.427	0.000381137	8.63793e-05
495	0.0026	290.9	224.04	0.000380848	8.63645e-05
496	0.0026	287.749	221.744	0.000378488	8.62531e-05
497	0.0026	281.417	217.136	0.00037436	8.60457e-05
498	0.0026	291.611	224.501	0.000380359	8.63543e-05
499	0.0026	291.159	224.303	0.000381514	8.63474e-05
