Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
113	0.7529	381.318	285.643	0.00040442	8.76525e-05
114	0.7529	386.407	288.917	0.000404081	8.76826e-05
115	0.7529	382.33	286.744	0.000408596	8.77339e-05
116	0.7529	395.479	294.973	0.00040721	8.77204e-05
117	0.7529	388.677	291.157	0.000411309	8.7696e-05
118	0.7529	385.807	286.77	0.000350476	8.60422e-05
119	0.7529	394.198	294.274	0.000407198	8.77379e-05
120	0.7529	394.014	293.458	0.000390672	8.73392e-05
121	0.7529	390.07	291.369	0.000405144	8.77138e-05
122	0.7529	384.276	287.736	0.000406083	8.77266e-05
123	0.7529	393.232	293.545	0.000399309	8.75108e-05
124	0.7529	395.88	295.301	0.000406007	8.77265e-05
125	0.7529	377.473	283.441	0.000406284	8.76186e-05
126	0.7529	381.103	285.759	0.000403936	8.75791e-05
127	0.7529	406.525	301.834	0.000403196	8.77033e-05
128	0.7529	385.44	288.897	0.000410226	8.77208e-05
129	0.7529	388.428	290.075	0.000403305	8.76756e-05
130	0.7529	393.351	293.37	0.000405701	8.77181e-05
131	0.7529	389.789	291.191	0.000404219	8.76751e-05
132	0.7529	381.59	285.508	0.000391736	8.72991e-05
133	0.7529	383.026	287.316	0.00041046	8.76349e-05
134	0.7529	396.229	295.44	0.000405813	8.77416e-05
135	0.7529	383.336	287.14	0.000405557	8.76683e-05
136	0.7529	401.425	298.629	0.000403629	8.77006e-05
137	0.7529	392.859	293.786	0.000411267	8.78332e-05
138	0.7529	388.777	291.863	0.000419086	8.76764e-05
139	0.7529	394.14	294.196	0.000407954	8.7769e-05
140	0.7529	394.914	294.205	0.000400239	8.75556e-05
141	0.7529	374.07	280.835	0.000393725	8.72653e-05
142	0.7529	377.928	283.712	0.00039949	8.74318e-05
143	0.7529	386.519	289.245	0.000406024	8.76908e-05
144	0.7529	385.07	287.868	0.000399181	8.75717e-05
145	0.7529	383.594	287.525	0.000406319	8.76296e-05
146	0.7529	389.503	291.283	0.000408684	8.77427e-05
147	0.7529	396.647	295.769	0.000406408	8.7803e-05
148	0.7529	389.439	290.859	0.000405107	8.76619e-05
149	0.7529	387.867	289.961	0.000398834	8.75035e-05
150	0.7529	381.813	285.36	0.000375572	8.67999e-05
151	0.7529	392.734	292.981	0.000405107	8.77379e-05
152	0.7529	384.621	288.068	0.000402426	8.75441e-05
153	0.7529	389.256	290.43	0.00039209	8.7346e-05
154	0.7529	384.067	287.456	0.000405672	8.76599e-05
155	0.7529	392.598	293.353	0.000408181	8.77499e-05
156	0.7529	385.085	288.662	0.000406646	8.76075e-05
157	0.7529	389.668	291.297	0.000407564	8.77674e-05
158	0.7529	396.893	295.608	0.000402638	8.77038e-05
159	0.7529	381.09	285.551	0.000404077	8.76212e-05
160	0.7529	380.953	285.093	0.000391158	8.73085e-05
161	0.7529	380.066	284.581	0.000397839	8.75211e-05
162	0.7529	388.946	290.683	0.000406199	8.77338e-05
163	0.7529	396.624	295.458	0.000405202	8.77724e-05
164	0.7529	395.082	294.01	0.000395589	8.75018e-05
165	0.7529	392.9	293.383	0.000407938	8.7768e-05
166	0.7529	389.984	291.262	0.000402359	8.76069e-05
167	0.7529	401.694	298.495	0.000392412	8.73765e-05
168	0.7529	394.091	293.465	0.00038403	8.71103e-05
169	0.7529	387.474	289.639	0.000401133	8.75922e-05
170	0.7529	390.835	292.54	0.000410309	8.77802e-05
171	0.7529	389.543	290.855	0.000404474	8.77131e-05
172	0.7529	401.213	298.326	0.00040357	8.77539e-05
173	0.7529	385.769	288.747	0.000406078	8.77096e-05
174	0.7529	396.951	295.815	0.000406455	8.77491e-05
175	0.7529	373.602	280.211	0.000391759	8.73223e-05
176	0.7529	392.34	293.113	0.000408684	8.7746e-05
177	0.7529	397.989	296.518	0.000404751	8.76805e-05
178	0.7529	387.28	289.849	0.000403212	8.75983e-05
179	0.7529	393.156	292.795	0.00039649	8.7506e-05
180	0.7529	388.748	291.097	0.000409043	8.76486e-05
181	0.7529	389.997	291.06	0.000400602	8.75722e-05
182	0.7529	403.733	300.102	0.000406245	8.77524e-05
183	0.7529	387.397	289.564	0.0004055	8.76791e-05
184	0.7529	378.309	283.976	0.00040561	8.7618e-05
185	0.7529	388.247	290.412	0.000406234	8.76293e-05
186	0.7529	383.604	287.325	0.000402309	8.75637e-05
187	0.7529	388.809	290.418	0.000393334	8.73758e-05
188	0.7529	381.371	285.897	0.000405678	8.76572e-05
189	0.7529	379.216	284.69	0.000407662	8.76436e-05
190	0.7529	398.297	296.587	0.000406922	8.77334e-05
191	0.7529	371.529	279.481	0.00040231	8.75406e-05
192	0.7529	385.916	288.496	0.000402781	8.76699e-05
193	0.7529	396.542	295.025	0.000390361	8.73745e-05
194	0.7529	403.218	299.849	0.000407232	8.77402e-05
195	0.7529	390.299	291.376	0.000402901	8.76512e-05
196	0.7529	394.586	294.421	0.000404669	8.77295e-05
197	0.7529	393.848	293.961	0.00040756	8.77603e-05
198	0.7529	383.873	287.432	0.000405085	8.76661e-05
199	0.7529	388.378	290.099	0.000396562	8.74859e-05
200	0.7529	386.585	289.472	0.000408579	8.77281e-05
201	0.7529	405.116	301.531	0.000411724	8.78556e-05
202	0.7529	394.121	294.837	0.00041352	8.7811e-05
203	0.7529	405.239	301.552	0.000410587	8.78177e-05
204	0.7529	384.809	287.896	0.000400083	8.75311e-05
205	0.7529	402.054	298.805	0.000401829	8.7709e-05
206	0.7529	384.825	288.918	0.00041185	8.76456e-05
207	0.7529	383.766	287.396	0.000406994	8.76976e-05
208	0.7529	380.85	285.859	0.000408699	8.7697e-05
209	0.7529	395.503	294.609	0.000404892	8.77635e-05
210	0.7529	378.802	283.821	0.000400168	8.75775e-05
211	0.7529	388.78	290.886	0.000409209	8.77436e-05
212	0.7529	378.147	283.841	0.000405123	8.75883e-05
213	0.7529	387.042	289.408	0.000397246	8.74479e-05
214	0.7529	393.336	294.952	0.000419103	8.77229e-05
215	0.7529	391.869	292.9	0.000409449	8.77985e-05
216	0.7529	401.93	298.737	0.000404896	8.77501e-05
217	0.7529	392.004	292.48	0.000402872	8.76646e-05
218	0.7529	391.102	291.776	0.000404826	8.77461e-05
219	0.7529	390.107	291.637	0.000409274	8.77499e-05
220	0.7529	384.733	288.005	0.000402856	8.75547e-05
221	0.7529	398.135	296.586	0.000407057	8.77599e-05
222	0.7529	390.303	291.439	0.000395727	8.74018e-05
223	0.7529	392.407	293.251	0.000409281	8.77459e-05
224	0.7529	401.318	298.837	0.000409584	8.77725e-05
225	0.7529	393.084	292.63	0.000382468	8.70528e-05
226	0.7529	395.788	294.718	0.000392211	8.73128e-05
227	0.7529	394.3	294.041	0.000402525	8.7679e-05
228	0.7529	384.879	287.966	0.000405548	8.77037e-05
229	0.7529	391.526	292.381	0.000401381	8.75775e-05
230	0.7529	384.016	287.229	0.000400269	8.76051e-05
231	0.7529	393.69	293.545	0.000404371	8.77499e-05
232	0.7529	389.461	291.577	0.000410603	8.77644e-05
233	0.7529	400.756	298.292	0.000407771	8.78026e-05
234	0.7529	391.997	292.358	0.000404404	8.77381e-05
235	0.7529	391.093	291.952	0.0004014	8.75439e-05
236	0.7529	381.764	285.889	0.000401428	8.75797e-05
237	0.7529	386.24	288.571	0.000397808	8.75179e-05
238	0.7529	394.484	294.027	0.000401987	8.76079e-05
239	0.7529	374.834	281.749	0.000404271	8.75689e-05
240	0.7529	402.754	298.875	0.000386661	8.7281e-05
241	0.7529	388.9	290.232	0.000396405	8.74455e-05
242	0.7529	388.563	290.501	0.000399687	8.7539e-05
243	0.7529	372.381	279.789	0.000400567	8.75284e-05
244	0.7529	391.451	292.287	0.000402586	8.7623e-05
245	0.7529	380.377	285.322	0.000404455	8.75937e-05
246	0.7529	388.134	290.269	0.000403154	8.76021e-05
247	0.7529	383.347	287.323	0.00040805	8.77451e-05
248	0.7529	392.894	292.941	0.000394591	8.74256e-05
249	0.7529	393.399	293.523	0.00040237	8.76596e-05
250	0.7529	394.195	293.903	0.000396629	8.74279e-05
251	0.7529	387.764	289.882	0.000405145	8.76979e-05
252	0.7529	380.161	285.053	0.000404699	8.7592e-05
253	0.7529	383.453	287.386	0.000407036	8.76134e-05
254	0.7529	394.551	294.178	0.000404981	8.76929e-05
255	0.7529	390.645	292.002	0.000405818	8.76824e-05
256	0.7529	386.39	288.975	0.000403417	8.76844e-05
257	0.7529	398.358	296.684	0.000404679	8.7727e-05
258	0.7529	396.538	295.516	0.000402856	8.76425e-05
259	0.7529	382.499	286.688	0.000406996	8.76825e-05
260	0.7529	391.879	292.922	0.000406802	8.76783e-05
261	0.7529	389.964	291.509	0.000407825	8.77258e-05
262	0.7529	387.531	289.869	0.000400644	8.7518e-05
263	0.7529	393.943	294.177	0.000410357	8.7706e-05
264	0.7529	388.723	290.748	0.000408848	8.76781e-05
265	0.7529	381.254	286.218	0.000409354	8.77192e-05
266	0.7529	381.305	286.132	0.000408504	8.77095e-05
